C_CUSTOMER_SK,C_PREFERRED_CUST_FLAG,AGE,GENDER,MARITAL_STATUS,EDUCATION_STATUS,PURCHASE_ESTIMATE,CREDIT_RATING,DEP_COUNT,DEP_EMPLOYED_COUNT,DEP_COLLEGE_COUNT,RECENCY,MONETARY,FREQUENCY
51588481,Y,52,F,U,2 yr Degree,10000,Unknown,6,4,1,20,652578.12,39
50932005,Y,57,F,S,College,10000,Unknown,3,3,1,2,1343864.43,36
60281777,Y,51,F,M,Advanced Degree,5000,Unknown,5,0,4,17,574423.32,34
24106428,N,79,M,S,Advanced Degree,5000,Good,4,0,2,7,928053.14,40
91572321,Y,67,M,S,College,500,Unknown,5,2,1,57,840829.78,35
57257941,Y,55,F,W,Primary,1500,Good,4,4,4,94,798052.56,38
70561079,N,69,M,U,Unknown,4500,Unknown,3,1,3,50,994921.50,39
3179034,N,56,M,M,Primary,2500,Low Risk,4,3,2,3,931732.99,41
71873787,Y,58,F,S,Unknown,1000,Low Risk,5,0,4,42,951361.80,38
32216837,N,54,M,D,2 yr Degree,4000,Good,4,3,4,9,1300192.09,41
97836905,N,51,M,W,Advanced Degree,5500,High Risk,5,2,5,125,679315.65,37
12401872,N,47,M,U,Secondary,3500,Low Risk,4,3,0,28,1360372.58,38
52019642,Y,58,F,U,Advanced Degree,7500,High Risk,3,0,0,60,889454.45,40
17342441,Y,79,F,S,Advanced Degree,8500,Good,4,1,3,43,992058.76,36
18221876,Y,54,F,W,Advanced Degree,4500,Low Risk,6,5,2,13,664758.05,39
3024272,Y,78,M,U,Secondary,6500,High Risk,2,2,1,39,17293766.44,1302
2579180,Y,63,F,U,Unknown,7500,Low Risk,1,1,0,17,775380.93,42
93900233,N,49,F,S,College,6000,High Risk,6,0,2,41,1037967.03,39
84240428,Y,66,M,D,Primary,6000,High Risk,6,2,0,16,757211.42,39
64853081,Y,63,M,M,Primary,3000,Good,6,5,4,40,1203369.40,38
86931306,N,67,F,W,Primary,6500,Low Risk,2,2,0,115,844512.92,37
327316,Y,57,F,S,College,7000,Low Risk,6,0,4,78,813861.29,39
61588133,Y,51,M,S,Unknown,1000,Unknown,3,2,1,51,1307597.44,37
52793175,N,66,F,S,Primary,9500,Unknown,5,3,3,27,1256117.45,38
28560327,Y,63,M,M,Unknown,3000,Low Risk,3,2,1,28,1408042.68,39
81051780,Y,59,F,D,Unknown,9000,Low Risk,6,5,3,66,1256637.90,37
97562180,N,40,F,U,Primary,7500,Unknown,3,1,3,29,725966.80,39
11705901,N,54,M,M,4 yr Degree,3000,Good,5,5,5,45,1136857.88,40
25416150,Y,39,F,M,4 yr Degree,3500,Unknown,6,0,6,0,1188770.62,38
6741160,N,72,F,S,Primary,1500,High Risk,3,3,2,12,1449364.01,43
75323561,N,35,M,S,College,3500,Unknown,6,6,3,9,1365115.24,38
1027385,Y,39,M,D,College,1000,Low Risk,6,4,4,96,1203461.47,38
56470606,N,69,F,M,2 yr Degree,8000,Unknown,5,4,0,26,1088303.55,36
69376322,N,36,F,D,Unknown,500,Low Risk,6,2,0,4,1106714.88,42
75302627,Y,51,F,D,2 yr Degree,3500,Good,5,4,4,40,1405708.91,39
83321672,N,58,M,W,2 yr Degree,4500,Low Risk,6,6,4,24,1020587.63,38
92962515,Y,67,F,U,4 yr Degree,10000,Good,1,0,1,16,1251038.55,38
53801417,N,45,F,W,Primary,7000,High Risk,6,4,1,18,871316.29,37
17226021,Y,63,M,U,2 yr Degree,4500,High Risk,5,2,3,72,1011129.02,38
77295572,N,45,M,M,Advanced Degree,2500,Unknown,1,1,0,50,831185.96,39
69119445,Y,57,M,S,4 yr Degree,7000,Low Risk,5,4,4,71,1116564.70,39
19304598,N,70,F,M,Secondary,500,Low Risk,3,3,0,23,1372367.71,41
97450808,N,71,F,W,Secondary,9000,Low Risk,6,4,5,20,1116839.92,35
84017704,Y,78,M,W,2 yr Degree,8500,Good,3,0,0,54,796760.62,35
99008180,Y,61,F,W,2 yr Degree,2500,Unknown,6,2,4,30,1193507.24,37
27686294,N,49,F,U,2 yr Degree,5000,High Risk,5,0,0,38,1205427.39,39
68529489,N,70,M,M,College,2500,Unknown,5,3,3,4,931729.28,37
50446929,N,75,M,U,Advanced Degree,8000,Good,6,1,0,204,1056696.89,39
71159583,N,40,M,D,2 yr Degree,3000,Low Risk,3,1,1,13,1149611.66,37
99133518,Y,52,F,W,4 yr Degree,500,Unknown,6,2,1,16,760774.72,36
66805472,Y,44,M,M,College,6000,Unknown,2,2,0,16,1192961.68,37
96675106,N,62,M,D,2 yr Degree,2000,Low Risk,5,4,0,47,866101.82,36
57599770,N,41,M,U,College,2500,Unknown,6,2,6,16,1055298.56,42
73070680,Y,42,M,D,4 yr Degree,2000,Good,4,0,3,135,1000119.01,37
55838238,N,56,M,S,4 yr Degree,3000,Good,3,3,0,93,1337704.60,40
85200435,Y,63,M,D,Advanced Degree,1000,Good,4,0,2,65,1195382.90,35
90495774,Y,40,F,U,Unknown,7000,Good,3,2,1,19,860940.70,36
60402702,N,73,M,M,Primary,3500,Good,3,2,3,57,1219335.55,37
62368154,N,62,M,S,2 yr Degree,5500,Unknown,5,4,1,34,1506611.39,41
57270177,N,70,M,D,2 yr Degree,7500,High Risk,0,0,0,0,1146844.93,39
50831115,N,65,M,W,2 yr Degree,9000,Unknown,2,2,1,18,40863388.00,1298
77313267,Y,76,M,W,2 yr Degree,7000,Good,6,2,4,44,1407545.40,35
51978941,N,45,F,W,Primary,1500,Unknown,4,3,2,4,1103909.80,32
67051549,,76,F,D,College,5000,High Risk,2,0,0,60,1118322.85,38
1146582,Y,49,F,M,4 yr Degree,1500,Low Risk,4,2,0,98,1155799.53,40
30044329,N,79,M,S,Secondary,2500,Unknown,6,1,5,119,926015.41,40
72967031,N,72,M,D,2 yr Degree,9000,Good,5,0,1,62,1116558.22,34
18998541,N,71,F,D,Advanced Degree,8000,Good,5,5,1,53,648880.42,41
23802903,Y,73,M,D,2 yr Degree,6000,Low Risk,5,5,3,35,1371340.25,40
68143917,Y,36,M,D,4 yr Degree,2500,Unknown,2,2,2,4,1213267.27,41
57263655,Y,77,F,M,Secondary,1500,Unknown,6,2,2,23,1027131.24,35
86319666,N,74,M,S,4 yr Degree,7000,High Risk,4,0,3,2,1339688.08,38
56646625,Y,47,M,W,College,1000,High Risk,6,1,2,0,949725.86,41
38619903,Y,65,M,S,Unknown,7500,Low Risk,6,6,0,8,999892.74,38
5469234,Y,44,F,U,2 yr Degree,3500,High Risk,5,4,0,120,992130.72,41
87315449,Y,70,F,U,Advanced Degree,3000,Good,6,2,3,21,1032056.05,38
93125891,N,60,F,U,College,2500,High Risk,3,3,3,26,1146979.07,39
30290126,Y,44,M,U,College,8500,High Risk,6,6,3,42,1074390.81,40
61214288,N,43,F,W,Advanced Degree,8000,Good,5,1,3,49,1493318.96,39
29440168,Y,68,M,W,Secondary,500,Unknown,4,0,0,28,1019510.67,41
57183026,Y,76,M,S,2 yr Degree,2000,Unknown,5,5,0,48,1439124.85,41
81232548,Y,62,M,M,Primary,9000,Good,6,4,3,32,673976.07,36
7603274,N,76,M,S,4 yr Degree,3500,Unknown,6,5,0,24,1574870.34,41
63019453,Y,47,F,U,2 yr Degree,7500,Low Risk,4,4,4,131,944074.24,38
87696063,N,44,F,S,2 yr Degree,1500,Unknown,6,0,5,41,1087617.54,41
46676046,Y,34,M,U,Unknown,10000,Unknown,3,1,1,59,1420351.03,38
79865936,Y,53,M,S,Primary,9500,Good,6,6,6,48,927583.94,39
41663432,N,41,F,M,College,1000,Low Risk,5,5,3,82,928069.00,39
83670850,N,48,F,D,2 yr Degree,7500,High Risk,6,3,5,16,867920.50,38
76330301,N,40,F,S,Secondary,9000,High Risk,4,2,4,3,935749.78,36
36272360,N,58,M,D,Unknown,8000,Good,2,2,2,48,1311577.36,38
60139106,Y,65,M,S,2 yr Degree,4500,Low Risk,6,0,2,12,1324565.87,36
42389080,N,44,F,W,2 yr Degree,9000,High Risk,4,1,2,30,1368432.00,41
86740313,Y,38,M,M,Secondary,7500,Unknown,3,2,0,3,937043.49,37
36092599,Y,48,M,D,Unknown,7000,Good,6,0,0,174,977765.69,41
34745177,N,62,M,U,Primary,1000,Low Risk,5,3,1,18,1081751.30,37
20083233,N,70,F,S,Unknown,7500,High Risk,6,6,3,2,1059781.67,39
24589357,,36,F,U,2 yr Degree,5000,Low Risk,6,5,2,23,1516624.58,38
44352925,N,78,F,U,Primary,3500,High Risk,3,3,3,112,983644.86,40
3254439,Y,67,F,S,College,2500,Low Risk,5,4,1,2,888194.34,39
24481483,Y,46,M,W,Unknown,1000,High Risk,6,1,3,56,1357952.57,36
3205037,Y,58,M,W,4 yr Degree,2500,Unknown,2,0,1,23,1297741.47,41
51398804,Y,72,F,D,2 yr Degree,500,High Risk,6,0,5,55,1195311.22,38
52012208,N,70,F,S,2 yr Degree,2000,Unknown,2,1,2,17,1121179.92,39
78771431,Y,72,M,D,4 yr Degree,2000,High Risk,6,6,2,3,1059210.10,36
869653,N,52,F,W,2 yr Degree,500,Low Risk,6,6,1,22,879425.27,38
30003856,N,34,M,S,College,4500,High Risk,6,2,0,12,549510.38,37
38140579,N,54,F,D,Unknown,1500,Good,6,3,4,38,1140296.99,37
69145023,N,58,M,U,College,6000,Low Risk,6,0,5,4,1129253.09,37
21220006,Y,50,F,W,2 yr Degree,9000,Unknown,3,3,1,59,940571.47,40
82033670,N,44,M,W,College,1500,Low Risk,5,5,3,28,770748.60,34
8755915,N,54,M,U,2 yr Degree,2500,Good,6,2,3,28,1340449.13,41
44657129,Y,44,M,M,Advanced Degree,3500,Low Risk,6,5,0,14,834961.64,41
90499368,N,59,M,W,Advanced Degree,4500,Unknown,4,3,3,29,989283.16,41
58433299,Y,42,M,W,2 yr Degree,3500,High Risk,3,1,2,1,694660.53,38
89500051,N,71,M,U,College,9000,Good,3,1,3,140,1163980.16,37
65753311,N,43,M,S,4 yr Degree,5500,Good,5,4,5,68,1167677.43,37
49845880,N,54,M,S,College,5500,Good,3,3,1,158,872334.72,39
43648636,N,34,F,D,2 yr Degree,8500,Unknown,6,4,6,41,1060810.00,39
77262744,N,49,F,D,Unknown,10000,Good,1,1,1,3,1230100.28,37
28548457,Y,74,F,U,Secondary,3500,Good,6,5,0,17,998907.15,40
2511216,Y,71,M,W,Unknown,9500,Good,3,0,1,200,859502.64,39
10086257,Y,65,F,M,College,6500,Unknown,5,4,0,52,946145.86,39
12012395,N,68,F,U,Primary,7000,High Risk,4,3,2,17,1344588.39,36
87193408,N,79,M,W,College,1500,Unknown,4,3,0,9,1522832.88,42
96355374,N,68,M,W,Unknown,4000,High Risk,6,2,6,13,1137756.57,36
36560805,Y,67,F,W,Secondary,1500,Low Risk,6,6,3,16,850907.72,39
95768277,N,79,F,M,2 yr Degree,4000,Good,3,2,3,17,1475955.02,37
53724990,Y,52,F,U,Advanced Degree,1000,High Risk,6,3,6,53,887234.78,37
61182489,N,62,F,U,Unknown,4500,Good,2,1,2,81,1045164.96,40
78978921,N,37,F,U,Primary,1000,High Risk,6,6,5,17,778592.37,35
34673875,N,35,M,D,2 yr Degree,6500,Unknown,6,4,0,12,1013834.14,36
86699879,N,35,M,D,Primary,3000,Low Risk,4,3,1,7,652108.03,34
3221642,Y,74,F,D,2 yr Degree,500,Low Risk,4,2,0,2,1246874.28,37
80250938,N,57,M,U,Unknown,10000,Good,6,5,1,90,1293254.49,36
64262795,Y,62,F,U,College,9500,Unknown,3,0,1,31,1118668.14,37
9702812,Y,62,M,D,Unknown,3500,High Risk,5,2,1,86,1612906.97,41
79029971,N,72,F,U,2 yr Degree,500,High Risk,5,5,5,26,737964.30,39
13532556,Y,48,F,M,2 yr Degree,8000,Unknown,5,3,4,26,1293581.07,39
14287856,Y,60,F,W,College,2500,Good,3,3,3,34,734463.26,39
60218071,Y,59,F,D,2 yr Degree,1000,High Risk,6,1,1,19,625574.27,38
96344071,N,51,M,W,College,3500,Unknown,5,0,4,308,1258510.26,37
25826396,Y,59,F,W,Advanced Degree,6000,Good,5,2,0,41,1495778.26,40
88666988,Y,79,F,D,4 yr Degree,2000,Low Risk,5,4,5,5,1146036.29,38
84629375,N,58,M,D,4 yr Degree,4000,Good,6,3,2,6,626394.68,37
5473181,Y,67,M,U,Unknown,6500,Good,4,1,2,3,852700.19,41
91458106,Y,40,M,S,College,10000,Unknown,6,4,6,2,36612193.36,1296
41598486,N,73,F,U,Unknown,2500,Good,4,4,0,10,1156176.12,38
92952480,Y,54,M,U,Primary,9000,Low Risk,4,3,3,42,841395.01,36
27142816,Y,60,F,M,Unknown,9000,Good,1,0,1,198,1163095.52,42
97294485,N,34,M,W,Unknown,4500,Low Risk,5,3,1,42,1383831.87,36
20896295,Y,48,F,M,Advanced Degree,500,Low Risk,6,6,6,289,663252.44,38
63174779,Y,65,M,D,Advanced Degree,10000,Unknown,5,0,5,2,1183254.38,39
36810216,Y,41,F,U,College,4000,Good,4,2,1,15,1149379.29,42
60174446,Y,64,F,S,Secondary,6000,Good,5,2,3,141,1065360.36,40
73667892,N,45,M,S,Secondary,7500,Low Risk,6,2,1,35,970963.38,36
8984721,N,39,M,W,Advanced Degree,7000,High Risk,4,0,2,83,1410567.67,41
89390361,N,36,M,W,Primary,4500,High Risk,2,2,2,16,1330134.35,39
65292981,N,38,M,D,2 yr Degree,7000,Low Risk,6,5,0,16,835243.98,35
59760478,N,54,F,S,Secondary,2500,Low Risk,6,1,4,0,922220.26,38
75822398,N,58,F,D,Secondary,5000,Low Risk,4,4,4,15,724701.38,39
73584043,N,43,F,U,Advanced Degree,3500,Unknown,4,0,2,20,1374405.70,36
70956390,N,75,M,U,2 yr Degree,8500,Unknown,6,4,4,13,1059466.05,33
8355240,Y,51,M,U,4 yr Degree,7000,High Risk,4,1,2,98,1062998.66,40
56513420,N,73,F,S,College,500,High Risk,3,3,3,41,1158771.26,38
81358265,N,74,M,S,Primary,7000,Good,3,2,2,19,1268653.11,37
52236719,Y,72,M,U,2 yr Degree,6000,High Risk,6,2,3,0,978285.57,38
81267575,N,75,M,U,Advanced Degree,4000,High Risk,5,4,0,63,846757.73,39
73097737,N,37,M,W,Secondary,2000,High Risk,0,0,0,19,923929.06,36
98644333,Y,79,F,S,4 yr Degree,7500,Low Risk,5,0,1,69,1175265.22,38
18248780,,69,F,M,2 yr Degree,1500,Unknown,6,6,3,33,938131.63,43
48015823,N,70,F,W,4 yr Degree,1000,Unknown,6,1,0,1,997025.06,37
33135128,Y,52,M,M,Secondary,2500,Unknown,6,0,2,10,936012.04,41
47406666,N,53,F,M,Advanced Degree,2000,Good,4,0,1,3,1199475.80,39
2124008,N,52,M,D,Unknown,8500,Unknown,6,4,2,10,822498.24,38
46172705,Y,53,F,S,Advanced Degree,3000,High Risk,5,0,1,7,1090172.84,41
29388328,Y,66,F,U,Primary,5000,Unknown,5,5,1,65,1251078.60,41
99573876,Y,37,M,W,College,6500,Low Risk,4,0,2,44,1362495.79,36
56156938,N,67,M,M,Unknown,2000,Unknown,5,2,0,175,1236820.52,42
48385922,N,51,M,M,2 yr Degree,7000,Unknown,2,0,0,36,1125671.75,39
7263212,N,62,M,U,Secondary,8500,Unknown,4,3,3,0,1184198.46,40
47993925,N,59,M,W,Unknown,500,Low Risk,3,3,3,27,994040.51,37
8429148,N,78,M,S,Unknown,4500,Good,1,0,1,20,1243820.68,40
97196725,N,40,M,M,Primary,6500,High Risk,5,2,5,89,1432889.27,41
42323088,N,68,M,S,Primary,3000,High Risk,5,1,5,5,1189885.59,38
69849986,Y,36,F,U,4 yr Degree,3000,Good,6,3,4,7,770498.14,42
28440563,N,57,F,D,Advanced Degree,8000,High Risk,6,6,6,10,1215889.67,40
76145859,N,38,F,S,Primary,7500,Low Risk,5,0,4,4,1012173.60,35
42352685,N,58,F,D,Secondary,6500,High Risk,6,3,2,35,1130451.83,36
2177865,N,62,F,S,Secondary,9000,High Risk,6,5,5,12,1262669.31,40
7795319,Y,49,F,M,Advanced Degree,4500,High Risk,6,4,4,393,1387597.39,41
17711869,N,51,M,D,4 yr Degree,9000,Good,4,4,4,68,1171809.40,38
74872569,N,78,F,M,Unknown,1500,Unknown,4,2,2,4,1142328.39,39
34525835,N,69,M,D,Primary,3500,Good,6,6,3,59,969902.29,38
49847500,Y,75,F,S,4 yr Degree,9500,Unknown,5,5,3,5,776557.38,38
3045723,Y,40,M,U,2 yr Degree,4500,Good,2,1,1,56,832949.04,38
89184475,Y,63,M,W,4 yr Degree,7000,Unknown,5,5,2,11,895519.88,39
92338698,Y,53,M,U,4 yr Degree,3000,Unknown,5,3,3,17,1415808.59,37
87289033,N,40,M,U,Advanced Degree,1000,Good,4,4,1,0,1041945.39,38
36163979,Y,64,F,U,Advanced Degree,10000,Low Risk,5,4,0,15,940092.35,39
24766377,Y,40,M,U,Unknown,500,Unknown,4,0,2,41,709618.95,39
18237258,N,77,F,D,Unknown,500,Unknown,4,4,4,370,743241.39,39
32978920,Y,68,F,M,Primary,6000,Low Risk,5,1,3,250,897532.84,40
89904734,N,49,M,W,Secondary,7500,High Risk,4,3,1,68,942419.82,38
95922998,Y,34,M,M,Secondary,6500,Low Risk,6,4,5,69,699627.08,37
3915651,Y,50,F,M,College,6500,Good,2,2,1,18,1568283.03,43
79074509,Y,55,M,S,Secondary,1000,Good,6,6,3,39,1175667.94,39
61943515,N,74,F,D,2 yr Degree,1500,Good,6,5,2,25,761436.38,37
4081420,N,48,M,W,4 yr Degree,5000,Good,1,1,1,39,1019794.12,39
47473497,Y,68,F,D,Unknown,6500,High Risk,3,1,1,38,1234448.94,37
44791691,Y,51,F,M,4 yr Degree,3000,Unknown,6,3,3,11,679117.35,37
71137863,Y,38,M,W,4 yr Degree,8500,Unknown,6,3,6,7,879545.55,37
49190676,Y,49,F,M,Advanced Degree,1500,Low Risk,5,0,3,18,897620.54,36
8785298,N,41,M,M,Advanced Degree,1500,Good,5,2,0,4,927098.23,38
86576746,N,48,F,S,College,500,Good,5,3,3,100,1277655.78,39
19235529,Y,67,F,W,College,2000,Good,3,2,3,14,1293405.04,38
62093187,N,43,F,S,2 yr Degree,4500,Low Risk,4,0,4,49,785991.22,37
71063809,N,78,F,W,Advanced Degree,6500,Good,4,2,1,59,762584.52,36
55716904,N,38,M,M,Primary,8500,Unknown,6,4,6,1,798099.40,37
79334445,Y,41,F,D,4 yr Degree,7000,High Risk,5,3,3,5,808260.12,37
13268387,N,52,M,D,4 yr Degree,5000,Good,5,5,5,16,779251.26,40
97131896,Y,63,M,W,4 yr Degree,2000,Low Risk,5,4,0,29,1159155.18,34
49390384,N,76,F,D,2 yr Degree,5000,Low Risk,1,1,0,5,1130068.29,36
30801430,N,56,F,M,Advanced Degree,500,Low Risk,2,2,2,24,1378524.91,40
24779251,N,50,M,S,4 yr Degree,8000,High Risk,3,2,3,88,1289375.35,41
58656160,N,61,F,U,Secondary,3000,High Risk,6,2,2,374,884174.84,40
61939038,Y,68,F,W,Advanced Degree,5500,Unknown,5,0,1,12,604026.96,38
9407660,Y,52,F,M,College,500,Good,6,0,6,0,1036353.86,40
96976931,N,41,M,U,Primary,8500,Low Risk,6,0,2,21,896838.46,37
12590581,N,53,F,U,Primary,3500,Unknown,6,0,2,29,835967.51,39
79628786,N,47,F,S,Primary,1000,High Risk,3,3,1,34,697550.92,39
89579786,N,51,F,D,Unknown,3500,Unknown,5,1,4,34,1216864.94,37
50779989,Y,63,M,W,2 yr Degree,3500,High Risk,5,1,0,28,579772.05,39
58358135,Y,34,M,S,Primary,5000,High Risk,2,0,0,55,1183108.48,38
88552167,N,61,M,M,Secondary,4500,Low Risk,5,3,3,12,976379.46,35
25168606,Y,59,M,M,College,4000,Unknown,6,6,1,179,1157400.32,40
91243373,Y,60,F,W,2 yr Degree,4000,Unknown,2,1,1,7,756358.68,36
30738352,Y,61,F,D,4 yr Degree,4500,Low Risk,4,4,4,72,1109284.07,38
67663044,N,62,F,M,2 yr Degree,1000,High Risk,6,2,5,22,1286230.17,39
82056003,Y,56,M,U,4 yr Degree,4500,High Risk,5,4,2,41,1120535.48,35
52399970,N,71,M,M,College,8000,Low Risk,6,0,6,49,1386642.97,37
25966628,Y,70,M,D,4 yr Degree,4500,High Risk,6,1,5,33,1422516.56,40
77957650,Y,35,F,M,College,1500,Low Risk,6,1,4,108,1271802.38,38
74066357,Y,56,F,U,2 yr Degree,4500,Good,5,5,4,39,851591.82,40
70685587,Y,76,F,S,Primary,7500,Good,4,0,4,73,1263912.14,41
42154796,Y,45,M,D,4 yr Degree,500,Good,4,0,4,6,1170707.37,39
98403963,N,74,F,U,Primary,6500,Good,4,1,2,8,1504600.56,38
90637709,Y,37,F,W,4 yr Degree,4000,High Risk,4,4,2,97,1197656.88,38
69183099,Y,53,M,W,Unknown,1500,Unknown,6,4,1,19,1037850.60,36
44511014,N,78,F,D,College,500,Good,3,1,2,12,1497749.69,42
627404,Y,28,M,M,Unknown,3000,Low Risk,1,1,1,100,1432771.07,37
84232903,N,76,M,W,4 yr Degree,500,Low Risk,6,6,4,56,638539.95,38
67609576,N,49,M,S,Advanced Degree,3000,Unknown,4,4,3,130,1166369.01,37
60072150,Y,34,M,S,4 yr Degree,8000,Low Risk,6,3,1,57,973326.71,38
82047827,Y,79,M,D,Primary,4000,Low Risk,4,0,2,11,1020577.18,37
96722113,Y,78,M,D,Secondary,3000,Low Risk,6,3,6,72,1074569.91,38
56212736,Y,53,F,D,2 yr Degree,500,Unknown,3,1,2,71,1284883.30,38
37886591,Y,78,F,W,4 yr Degree,10000,Good,6,3,2,96,1240549.69,39
28543773,Y,56,F,M,College,9500,Low Risk,6,6,4,48,791307.70,39
18022191,N,42,F,S,College,1000,Low Risk,6,2,4,53,1098595.98,38
1586868,N,44,M,W,4 yr Degree,3000,Low Risk,6,2,4,10,777954.50,38
117829,Y,37,M,M,2 yr Degree,5000,Unknown,5,2,4,64,879617.48,40
31489875,N,51,M,W,College,1500,Low Risk,6,3,3,3,1097037.48,40
38015850,Y,35,F,M,4 yr Degree,2000,Low Risk,5,0,3,42,1149124.13,40
59334773,Y,50,M,M,Advanced Degree,4500,Good,5,5,3,31,1618587.47,37
51852015,,47,F,W,2 yr Degree,8000,High Risk,6,1,0,74,1326667.24,36
4330226,Y,76,M,W,Unknown,3500,Good,6,2,6,20,22294985.54,1298
33719546,Y,74,F,M,Primary,500,Unknown,4,2,0,57,779916.06,41
69321250,Y,39,M,S,2 yr Degree,5000,Unknown,6,4,3,112,843092.66,37
17476785,N,74,M,S,Primary,2500,High Risk,6,4,4,30,1227112.48,40
4559749,Y,36,F,S,4 yr Degree,6000,Low Risk,5,5,1,60,1383979.90,39
84477208,N,42,F,U,4 yr Degree,7500,Good,6,1,6,11,1102353.42,37
10832867,N,76,M,D,College,8500,Unknown,5,0,1,48,1160335.38,38
27765828,N,68,M,D,Secondary,1500,Low Risk,5,3,1,32,1196568.59,36
75949768,N,69,M,S,Advanced Degree,5000,Unknown,4,0,1,55,916750.64,39
69312222,Y,46,M,U,Secondary,6000,Unknown,6,5,1,135,731310.09,36
11023952,Y,62,M,D,2 yr Degree,2500,Low Risk,5,4,0,0,1059076.00,40
94845690,Y,48,M,M,Secondary,2000,Low Risk,4,1,1,29,565205.98,37
23585151,Y,77,M,M,Advanced Degree,500,Good,6,3,4,37,983388.62,39
51011426,Y,60,F,M,Advanced Degree,1500,High Risk,6,0,4,56,811451.95,33
5177228,Y,77,M,S,2 yr Degree,9500,Unknown,6,1,2,57,1375793.39,38
98870978,N,40,F,U,Unknown,10000,Unknown,2,1,0,39,659309.90,39
61531104,N,55,F,W,Secondary,5500,Low Risk,4,1,4,23,758387.51,40
32855732,N,73,M,S,2 yr Degree,7500,Good,2,2,0,101,1275910.86,40
71156996,Y,73,M,W,Secondary,2500,Good,5,1,0,60,706578.51,40
88107869,Y,45,M,M,College,7000,High Risk,2,2,2,7,971182.15,37
34957792,Y,70,F,W,Unknown,7000,Unknown,4,4,1,73,1150398.56,44
71079346,N,78,M,U,Secondary,9500,Unknown,5,3,1,281,808885.67,39
96678665,,51,F,M,Primary,4000,Unknown,0,0,0,38,857774.57,37
28640706,Y,53,F,S,Unknown,5500,Unknown,3,1,0,41,760256.56,39
8548766,Y,27,F,D,College,7000,Low Risk,1,1,1,47,1160344.98,40
3373693,N,34,M,U,Advanced Degree,3500,Low Risk,5,1,3,14,1276289.67,40
14696451,Y,45,M,W,Secondary,6000,High Risk,4,4,4,4,1103700.39,41
23237775,Y,52,F,S,Secondary,2000,Unknown,4,2,3,40,1478325.91,42
21313696,Y,77,F,D,College,1500,Low Risk,6,5,5,38,856957.86,39
81267904,N,57,M,D,2 yr Degree,8500,Unknown,3,0,1,9,1025298.59,41
995908,N,52,F,W,Advanced Degree,9000,Low Risk,3,2,3,5,1257366.51,39
2080026,N,78,M,S,Unknown,5500,Low Risk,4,4,0,61,1063876.59,41
28754257,N,64,M,D,Primary,3000,Low Risk,6,6,0,16,831931.18,37
60198015,N,61,M,W,2 yr Degree,9000,Good,3,1,0,30,1090187.64,39
59097918,N,56,M,S,2 yr Degree,2000,Unknown,1,1,1,13,1317597.72,41
22167607,Y,40,F,D,4 yr Degree,10000,Unknown,6,5,2,5,857875.88,42
33909423,Y,63,F,U,4 yr Degree,3000,Unknown,4,4,0,23,751383.01,37
10261820,Y,62,M,S,4 yr Degree,9000,Unknown,5,2,5,28,914789.55,42
73173924,N,60,F,D,4 yr Degree,6500,Unknown,6,4,4,58,1241742.31,39
59238707,Y,46,M,S,Secondary,9000,Good,2,1,0,22,621769.19,37
40416861,Y,64,M,U,Unknown,1000,Unknown,6,1,4,18,721810.85,35
37590780,N,69,F,S,Primary,2500,Good,5,1,0,174,732542.09,40
22941260,N,48,F,D,Primary,6500,Unknown,3,2,3,29,1325977.45,37
83912478,Y,49,M,M,Unknown,8500,Low Risk,4,2,4,13,1168954.87,40
33611281,N,55,F,U,College,5000,Low Risk,3,2,1,19,900437.50,41
82678582,N,34,F,M,2 yr Degree,2000,High Risk,5,1,5,36,856520.05,39
75533991,Y,51,M,M,4 yr Degree,8500,Unknown,5,5,1,11,970251.06,39
12536496,Y,62,F,D,Unknown,2000,Good,5,4,2,3,1140183.15,39
15761809,N,52,F,D,Advanced Degree,9000,Low Risk,4,4,2,0,942995.55,39
89227566,N,35,M,M,4 yr Degree,6500,Unknown,4,2,0,29,750963.75,36
91537315,Y,34,M,S,4 yr Degree,4500,Low Risk,5,0,2,84,1179428.54,37
73434422,N,41,M,D,College,3500,Low Risk,6,2,3,125,996778.78,42
28931482,N,48,F,D,Primary,5000,Low Risk,6,3,2,22,1201859.22,39
43631694,Y,72,M,S,2 yr Degree,3000,Good,4,4,2,9,1130116.22,40
19463231,Y,78,F,D,Primary,3000,High Risk,5,1,1,149,1249968.00,41
32934492,N,41,F,M,Advanced Degree,1000,Low Risk,3,3,1,35,1164487.91,42
78745093,Y,77,F,U,Unknown,7500,Low Risk,4,2,0,13,1122250.83,36
38299976,Y,42,M,S,Primary,7000,Low Risk,3,1,0,27,844445.05,36
14336727,Y,57,M,S,Advanced Degree,10000,Good,2,1,1,26,758936.07,39
62114381,N,67,F,M,Unknown,10000,Good,1,1,0,36,1507691.85,37
9803887,Y,69,M,S,4 yr Degree,1000,Low Risk,6,1,2,3,704006.28,39
87517322,Y,51,M,S,Unknown,4000,Unknown,6,2,6,67,1174102.98,40
5363972,N,68,M,S,Secondary,8000,Low Risk,5,1,2,5,672729.06,36
49100260,Y,50,M,U,Advanced Degree,8000,High Risk,6,4,1,6,1163524.70,38
11813622,Y,57,M,D,2 yr Degree,7500,Good,2,2,1,27,1442274.37,42
18531093,Y,72,M,M,Unknown,6500,Low Risk,4,1,2,70,1438487.46,41
